period,group,TEK,Skill,Times_tested,Total_weighted_freq,Group_avg_score,Priority,Student_id
8,1,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.0,12,30012237.0
8,1,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.0,12,30011317.0
8,1,6.9(A) [R],Determine a message the author conveys in the story. ,3,0.17889087656529518,0.0,12,30011424.0
8,1,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,13,30011442.0
8,1,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,13,30014828.0
8,1,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,13,30012237.0
8,1,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,13,30011317.0
8,1,6.2(A) [S],Use a dictionary entry to determine a word's meaning in context.,14,0.629695885509839,1.0,13,30011424.0
8,1,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,14,30011442.0
8,1,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,14,30014828.0
8,1,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,14,30012237.0
8,1,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,14,30011317.0
8,1,6.10(D.vii) [S],Edit for correct capitalization.,15,0.5957066189624329,1.0,14,30011424.0
8,1,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.8,15,30011442.0
8,1,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.8,15,30014828.0
8,1,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.8,15,30012237.0
8,1,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.8,15,30011317.0
8,1,6.5(G) [R],Determine a key idea in the text.,11,0.4919499105545617,0.8,15,30011424.0
8,1,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,0.3333333333333333,16,30011442.0
8,1,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,0.3333333333333333,16,30014828.0
8,1,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,0.3333333333333333,16,30012237.0
8,1,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,0.3333333333333333,16,30011317.0
8,1,6.8(E.ii) [R],Determine how the author supports the argument.,2,0.09302325581395349,0.3333333333333333,16,30011424.0
8,1,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.75,17,30011442.0
8,1,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.75,17,30014828.0
8,1,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.75,17,30012237.0
8,1,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.75,17,30011317.0
8,1,6.10(D) [S],Edit a draft using standard English conventions. ,6,0.29874776386404295,0.75,17,30011424.0
8,1,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,1.0,18,30011442.0
8,1,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,1.0,18,30014828.0
8,1,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,1.0,18,30012237.0
8,1,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,1.0,18,30011317.0
8,1,6.10(B.i) [R],Determine the best place to insert a sentence. ,7,0.3363148479427549,1.0,18,30011424.0
8,1,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.6,19,30011442.0
8,1,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.6,19,30014828.0
8,1,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.6,19,30012237.0
8,1,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.6,19,30011317.0
8,1,6.9(B) [S],Explain why the author uses a problem-and-solution organizational structure. ,2,0.1252236135957066,0.6,19,30011424.0
8,1,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.4,20,30011442.0
8,1,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.4,20,30014828.0
8,1,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.4,20,30012237.0
8,1,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.4,20,30011317.0
8,1,6.10(D.i) [R],Edit for complete sentences.,0,0.0,0.4,20,30011424.0
8,1,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.4,21,30011442.0
8,1,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.4,21,30014828.0
8,1,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.4,21,30012237.0
8,1,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.4,21,30011317.0
8,1,6.8(B) [S],Identify the distinguishing characteristics of poetry.,0,0.0,0.4,21,30011424.0
8,1,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,1.0,22,30011442.0
8,1,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,1.0,22,30014828.0
8,1,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,1.0,22,30012237.0
8,1,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,1.0,22,30011317.0
8,1,6.7(B) [R],Analyze how the characters' actions or responses develop the plot.,5,0.27549194991055453,1.0,22,30011424.0
8,1,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.8,23,30011442.0
8,1,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.8,23,30014828.0
8,1,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.8,23,30012237.0
8,1,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.8,23,30011317.0
8,1,6.8(D.iii) [S],Describe the organizational pattern used in the selection. ,3,0.17173524150268335,0.8,23,30011424.0
8,1,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.6,24,30011442.0
8,1,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.6,24,30014828.0
8,1,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.6,24,30012237.0
8,1,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.6,24,30011317.0
8,1,6.8(A) [S],Identify the distinguishing characteristics of fictional texts.,1,0.06797853309481217,0.6,24,30011424.0
8,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.5,25,30011442.0
8,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.5,25,30014828.0
8,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.5,25,30012237.0
8,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.5,25,30011317.0
8,1,6.8(E.iii) [S],Identify the intended audience or reader.,0,0.0,0.5,25,30011424.0
8,1,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.8,26,30011442.0
8,1,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.8,26,30014828.0
8,1,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.8,26,30012237.0
8,1,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.8,26,30011317.0
8,1,6.8(D.ii) [S],Determine what the introduction helps the reader understand. ,2,0.13953488372093023,0.8,26,30011424.0
8,1,6.10(C) [R],Revise a draft. ,0,0.0,0.55,27,30011442.0
8,1,6.10(C) [R],Revise a draft. ,0,0.0,0.55,27,30014828.0
8,1,6.10(C) [R],Revise a draft. ,0,0.0,0.55,27,30012237.0
8,1,6.10(C) [R],Revise a draft. ,0,0.0,0.55,27,30011317.0
8,1,6.10(C) [R],Revise a draft. ,0,0.0,0.55,27,30011424.0
8,1,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.8,28,30011442.0
8,1,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.8,28,30014828.0
8,1,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.8,28,30012237.0
8,1,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.8,28,30011317.0
8,1,6.7(A) [S],Infer the theme of the story. ,2,0.11806797853309481,0.8,28,30011424.0
8,1,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,1.0,29,30011442.0
8,1,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,1.0,29,30014828.0
8,1,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,1.0,29,30012237.0
8,1,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,1.0,29,30011317.0
8,1,6.10(D.viii) [S],Edit for correct use of commas in complex sentences. ,4,0.2003577817531306,1.0,29,30011424.0
8,1,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,30,30011442.0
8,1,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,30,30014828.0
8,1,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,30,30012237.0
8,1,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,30,30011317.0
8,1,6.7(D) [S],Analyze how the setting influences the characters and plot. ,0,0.0,0.6,30,30011424.0
8,1,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,31,30011442.0
8,1,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,31,30014828.0
8,1,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,31,30012237.0
8,1,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,31,30011317.0
8,1,6.9(G) [S],Explain why the author uses rhetorical devices in the selection.,0,0.0,0.6,31,30011424.0
8,1,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,1.0,32,30011442.0
8,1,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,1.0,32,30014828.0
8,1,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,1.0,32,30012237.0
8,1,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,1.0,32,30011317.0
8,1,6.9(C) [S],Explain why the author includes a map in the selection. ,3,0.18604651162790697,1.0,32,30011424.0
8,1,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,33,30011442.0
8,1,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,33,30014828.0
8,1,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,33,30012237.0
8,1,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,33,30011317.0
8,1,6.9(F) [S],Determine which sentence conveys a certain mood. ,1,0.07155635062611806,0.8,33,30011424.0
8,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,34,30011442.0
8,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,34,30014828.0
8,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,34,30012237.0
8,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,34,30011317.0
8,1,6.8(E.i) [R],Identify the author's claim.,0,0.0,1.0,34,30011424.0
8,1,6.11(C) [R],Compose an argumentative text. ,0,0.0,1.0,35,30011442.0
8,1,6.11(C) [R],Compose an argumentative text. ,0,0.0,1.0,35,30014828.0
8,1,6.11(C) [R],Compose an argumentative text. ,0,0.0,1.0,35,30012237.0
8,1,6.11(C) [R],Compose an argumentative text. ,0,0.0,1.0,35,30011317.0
8,1,6.11(C) [R],Compose an argumentative text. ,0,0.0,1.0,35,30011424.0
8,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,30021725.0
8,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,30011535.0
8,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,30011819.0
8,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,30011766.0
8,2,6.10(D.ix) [R],"Edit for correct spelling, including commonly confused terms.",33,1.0,0.6,1,30011366.0
8,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.0,2,30021725.0
8,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.0,2,30011535.0
8,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.0,2,30011819.0
8,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.0,2,30011766.0
8,2,6.2(B) [R],Use the context to determine a word's meaning.,18,0.6565295169946332,0.0,2,30011366.0
8,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.6666666666666666,3,30021725.0
8,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.6666666666666666,3,30011535.0
8,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.6666666666666666,3,30011819.0
8,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.6666666666666666,3,30011766.0
8,2,6.5(E) [R],Determine the similarities between texts.,26,0.9212880143112702,0.6666666666666666,3,30011366.0
8,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.6666666666666666,4,30021725.0
8,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.6666666666666666,4,30011535.0
8,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.6666666666666666,4,30011819.0
8,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.6666666666666666,4,30011766.0
8,2,6.5(F) [R],"Make an inference about a character, narrator, or speaker based on text evidence.",25,0.8443649373881932,0.6666666666666666,4,30011366.0
8,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30021725.0
8,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30011535.0
8,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30011819.0
8,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30011766.0
8,2,6.6(C) [R],Use text evidence to support an idea or inference.,27,0.9660107334525939,1.0,5,30011366.0
8,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,6,30021725.0
8,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,6,30011535.0
8,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,6,30011819.0
8,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,6,30011766.0
8,2,6.7(C) [R],Determine how the events in the paragraph(s) contribute to the plot.,9,0.4490161001788909,0.0,6,30011366.0
8,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.2,7,30021725.0
8,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.2,7,30011535.0
8,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.2,7,30011819.0
8,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.2,7,30011766.0
8,2,6.6(D) [R],Summarize the story.,9,0.5116279069767442,0.2,7,30011366.0
8,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.5,8,30021725.0
8,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.5,8,30011535.0
8,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.5,8,30011819.0
8,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.5,8,30011766.0
8,2,6.10(B.ii) [R],Revise to add supporting details. ,14,0.5867620751341681,0.5,8,30011366.0
8,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30021725.0
8,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30011535.0
8,2,6.9(E) [S],Explain what the reader understands because of the author's use of point of view. ,6,0.3112701252236136,0.0,9,30011819.0
